record_id,Id,CreatedAt,UpdatedAt,user_id,title,start_time,end_time,category_id,status,type,parent_id,tags,checklist,note
99f923fe-e0cb-43cf-8f7b-5e68f7e2d8be,108,2026-03-18 17:52:55+00:00,2026-03-21 01:09:45+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,созвон Astra,2026-03-16 07:30:00+00,2026-03-21T01:09:34.215Z,astra,stopped,record,,,,
9cce69d2-a9ca-48f9-9b56-ac56d894ba5c,109,2026-03-18 17:52:55+00:00,2026-03-21 01:09:45+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,RESICUM Authorized negotiator,2026-03-16 14:58:24.438982+00,2026-03-21T01:09:34.215Z,client_resicum,stopped,record,,,,
9dLOCu0Zvd7LewS8OW2k,110,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,LAREDO TS CALLS and mod work,2026-02-25 00:04:00+00,2026-02-25 03:27:28.369+00,,completed,record,,,,
9eo4FInhp5RGtaZKu0Lt,111,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,resicum adding emails,2026-03-12 18:01:46.894229+00,2026-03-12 18:05:32.149383+00,,completed,record,,,,
9Kq2JXOr2Gm4AkRJKq7x,112,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Прогулка сочи,2026-03-11 08:42:48.731206+00,2026-03-11 13:25:23.505+00,,completed,record,,,,
a5087733-a78a-4a4c-a077-fce81742d2fe,113,2026-03-18 17:52:55+00:00,2026-03-21 01:09:45+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,Atozed clients,2026-03-14 10:19:48.407654+00,2026-03-21T01:09:34.215Z,,stopped,record,,,,
AA29ULELejoWivmv3mfV,114,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,asdasd,2026-02-16 21:37:00+00,2026-02-16 21:37:00+00,,completed,record,,,,
aaqH5LXRsvs5HV5aQRWj,115,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,sdsd,2026-02-24 11:02:31.08+00,2026-02-24 23:03:41.968+00,,completed,record,,,,
AbGCPv5qVzThf7qXgop9,116,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,age Solutions authorized negotiator mode,2026-02-27 14:58:00+00,2026-02-27 15:53:00+00,,completed,record,,,,
aEu0bZ7IisjSbwMTmLbb,117,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Laredo Technical Services checking the FCP profile,2026-02-27 15:58:34.390114+00,2026-02-27 15:59:51.252+00,,completed,record,,,,
AFYp8d3KTK6G9EH2NdB2,118,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,easy crypt logo work,2026-03-12 13:09:22.445+00,2026-03-12 13:40:15.368+00,,stopped,record,,,,
amXpJbmpgpBQ97zBEHOQ,119,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Atozed clients,2026-03-04 06:30:22.143408+00,2026-03-04 09:05:59.269+00,,completed,record,,,,
aqLbkpK5rvj6OftjI2K0,120,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,перекус на берегу,2026-03-11 09:51:04.68138+00,2026-03-11 13:29:35.623+00,,completed,record,,,,
av90C0ZfNICKDxaNfgXP,121,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,3QC SAM.gov update,2026-02-25 03:42:26.203+00,2026-02-25 03:47:18.602+00,,completed,record,,,,
aw849M85ub7DYwu2KmNI,122,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,прогулка,2026-03-03 07:35:00+00,2026-03-03 11:13:00+00,,completed,record,,,,
B08avACLUDKZ58X6tPkH,123,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Price Reporter Time sheets,2026-03-12 20:49:52.014+00,2026-03-12 21:54:22.324+00,,stopped,record,,,,
B3jT7h0WE9KwbO6I8EbX,124,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Price reporter Email check,2026-03-12 20:37:27.744+00,2026-03-12 20:45:40.109+00,,stopped,record,,,,
b4266aeb-0ea6-4026-89b6-17b64a8f289e,125,2026-03-18 17:52:55+00:00,2026-03-21 01:09:46+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,утро,2026-03-15 07:06:09.396+00,2026-03-21T01:09:34.215Z,,stopped,record,,,,
b5cbab25-a5c3-4fe8-9954-d619c4c998d5,126,2026-03-18 17:52:55+00:00,2026-03-21 01:09:46+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,купание,2026-03-15 18:46:25.870698+00,2026-03-21T01:09:34.215Z,,stopped,record,,,,
BAYivlpgi249aHykzVmf,127,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,сборы,2026-03-11 07:28:51.376925+00,2026-03-11 08:42:48.731206+00,,completed,record,,,,
bc2caa1b-a3ea-43e8-8fda-a233eb590dd8,128,2026-03-18 17:52:55+00:00,2026-03-21 01:09:47+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,saitech EPA,2026-03-16 20:19:53.35+00,2026-03-21T01:09:34.215Z,client_saitech,stopped,record,,,,
bCSvO5GfdbcbUhbq5UiJ,129,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Фильм Эйнштейн и Эддингтон,2026-03-13 14:11:30.961112+00,2026-03-13 14:11:33.148+00,,completed,record,vIaMlVxLAhnQBBPqb7Kx,,,
bdbdd708-5b33-474d-8146-aed51164603a,130,2026-03-18 17:52:55+00:00,2026-03-21 01:09:47+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,завтрак,2026-03-14 09:27:58.431734+00,2026-03-21T01:09:34.215Z,,stopped,record,,,,
beea265d-8b83-4acd-ace8-4bb8e9e0fc0e,131,2026-03-18 17:52:55+00:00,2026-03-21 01:09:47+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,price reporter planning,2026-03-16 13:00:00+00,2026-03-21T01:09:34.215Z,planning,stopped,record,,,,
bNLdREDtlTlzFvcMrrIL,132,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,price reporter timesheets,2026-02-27 21:16:00+00,2026-02-27 21:41:00+00,,completed,record,,,,
BQ5hACTe0bhOWDS7OuZn,133,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,3QC email reporting settings,2026-03-13 15:10:38.712+00,2026-03-13 15:51:21.912+00,,completed,record,,,,
BqhowLSoXlM2fqIWYq8E,134,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Morning stuff and breakfast,2026-02-25 17:35:00+00,2026-02-25 18:05:57.973+00,,completed,record,,,,
bqYCrltCa1OgLt2JQowV,135,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,уборка,2026-03-11 06:27:33.430744+00,2026-03-11 07:00:19.889+00,,completed,record,,,,
BsAP7jfV8YhNl72Zeqio,136,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,price reporter planning,2026-03-12 14:57:58.703023+00,2026-03-12 15:46:08.469439+00,,completed,record,,,,
Bus9fV3ZqEr8cPmxjZWb,137,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,сон,2026-03-05 23:15:00+00,2026-03-06 06:29:00+00,,completed,record,,,,
bvyAOE8Xc5c6Nui5BOHZ,138,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,зимний театр и прогулка до ривьеры,2026-03-05 10:15:00+00,2026-03-05 13:27:00+00,,completed,record,,,,
BXCrXOX7v8lwFA3y5vLK,139,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,сон,2026-03-10 20:52:03.490338+00,2026-03-11 05:27:07.303+00,,completed,record,,,,
BXrruOmIAgoGa0NUcikq,140,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,3QC Mod check,2026-03-12 20:45:40.109+00,2026-03-12 20:48:16.044+00,,stopped,record,,,,
c4d3a256-f04b-4747-8206-7bdd2f41933a,141,2026-03-18 17:52:55+00:00,2026-03-21 01:09:48+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,вайбкодинг,2026-03-16 06:47:42.273+00,2026-03-21T01:09:34.215Z,vibecoding,stopped,record,,,,
c81d3VSk6TQYSgTYKsLl,142,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,asdf,2026-03-09 20:18:31.451+00,2026-03-09 20:18:38.566+00,,completed,record,,,,
CA5PI2s5a7LdtMorShAg,143,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,price reporter call with inna,2026-03-13 14:24:53.827+00,2026-03-13 15:02:35.303+00,,stopped,record,,,,
cec0becc-225c-4950-bae5-4fcc369b20b4,144,2026-03-18 17:52:55+00:00,2026-03-21 01:09:48+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,поездка в севкабль порт,2026-03-15 10:14:18.888884+00,2026-03-21T01:09:34.215Z,,stopped,record,,,,
cikVDj1bcv6GhN2QGigG,145,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,едим на Мацесте,2026-03-07 10:15:00+00,2026-03-07 11:54:00+00,,completed,record,,,,
ckwT5nhR7YHWhb6mWtTF,146,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Paradise pillow EDI CO ping,2026-02-27 17:24:00+00,2026-02-27 17:29:00+00,,completed,record,,,,
cNuHtEkyjLyzWCC9pkSo,147,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,logical marketing bidding question,2026-03-13 17:31:31.825+00,2026-03-13 18:00:19.005+00,,stopped,record,,,,
Cr2QTCCEAmFPVgWD2Vbt,148,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,LAREDO TS MAS FCP TRANSITION,2026-02-25 07:04:18.791+00,2026-02-25 07:26:32.355+00,,completed,record,,,,
CTZrb35Zq62T17pOMy4L,149,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,logical marketing bidding question,2026-03-13 18:31:24.744+00,2026-03-13 19:10:25.792+00,,stopped,record,,,,
cWeRQzamT022FAgXJcGp,150,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,ваываыв,2026-02-21 00:00:00+00,2026-02-21 01:00:00+00,,completed,record,,,,
cYVuGxXSfUjQILnMnz5X,151,2026-03-18 17:52:55+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Сон,2026-03-04 21:00:00+00,2026-03-05 06:00:00+00,,completed,record,,,,
CZJkMBsSy1CEMgvtoFX0,152,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,CHAPEL HILL FCP TRANSITION,2026-02-25 07:26:00+00,2026-02-25 07:52:00+00,,completed,record,,,,
d328c831-c58d-453d-8385-5d3322ad0415,153,2026-03-18 17:52:56+00:00,2026-03-21 01:09:48+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,Time sheets,2026-03-16 20:55:31.16+00,2026-03-21T01:09:34.215Z,time_sheets,stopped,record,,,,
d50533f5-f631-4bd9-b7e4-c8813c1be1c8,154,2026-03-18 17:52:56+00:00,2026-03-21 01:09:49+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,вайбкодинг,2026-03-16 11:40:17.216842+00,2026-03-21T01:09:34.215Z,vibecoding,stopped,record,,,,
d778e78a-8fd9-4b4f-bbe0-afc8be9c2f73,155,2026-03-18 17:52:56+00:00,2026-03-21 01:09:49+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,Astra design,2026-03-16 08:47:57.383103+00,2026-03-21T01:09:34.215Z,astra,stopped,record,,,,
dBFGJ1vAJkVPmmVuSOGl,156,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,water filter exchange add,2026-02-25 02:28:00+00,2026-02-25 05:12:00+00,,completed,record,,,,
DdtvOgRn7tvD9g7K6BGj,157,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,sleeping,2026-02-26 02:03:12.648463+00,2026-02-26 07:21:16.867+00,,completed,record,,,,
de91c6b5-f979-4797-8790-832b1b13d740,158,2026-03-18 17:52:56+00:00,2026-03-21 01:09:49+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,обед,2026-03-16 11:09:38.21255+00,2026-03-21T01:09:34.215Z,food,stopped,record,,,,
Dh8khyxCeNR598pAZtci,159,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,age solutions meeting org,2026-03-13 14:23:34.835+00,2026-03-13 14:24:53.827+00,,stopped,record,,,,
dQJq91GLOiPdPzniYFgj,160,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Завтрак Бумбараш,2026-03-08 07:30:00+00,2026-03-08 08:30:00+00,,completed,record,,,,
duTkku2IvQjOzlKqCUsx,161,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Vibecoding,2026-02-26 02:31:00+00,2026-02-26 02:45:00+00,,completed,record,,,,
e130a48c-a252-4e26-9aed-7aa75c524b76,162,2026-03-18 17:52:56+00:00,2026-03-21 01:09:50+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,умывание,2026-03-15 07:53:18.677+00,2026-03-21T01:09:34.215Z,,stopped,record,,,,
e1f2853b-86a8-4336-b802-6b0ee05c4d19,163,2026-03-18 17:52:56+00:00,2026-03-21 01:09:50+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,etnika сайт,2026-03-14 10:49:22.408653+00,2026-03-21T01:09:34.215Z,,stopped,record,,,,
e2vDDcZGmRrDY7ihQyk1,164,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Astra planning,2026-02-25 20:11:11.585+00,2026-02-25 21:09:14.887+00,,completed,record,,,,
E56yldk5wgur8uSUpx8v,165,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Atozed clients,2026-03-10 15:28:00+00,2026-03-10 15:56:00+00,,completed,record,,,,
e9UYhSdH0W8FXBNzYsV2,166,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Дома,2026-03-06 08:55:00+00,2026-03-06 09:22:00+00,,completed,record,,,,
efHU4Q9MnE8TDXU0Nhpw,167,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Приготовление к выходу на прогулку по Мацесте,2026-03-07 08:08:00+00,2026-03-07 10:15:00+00,,completed,record,,,,
eI8AySLj5R482lTCFxDM,168,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,кодинг курсор,2026-03-09 19:29:19.079+00,2026-03-09 19:34:21.988+00,,completed,record,,,,
EoVj4SP2sV6hA3NumJ1I,169,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,поход в художественный музей сочи,2026-03-06 10:35:00+00,2026-03-06 14:51:00+00,,completed,record,,,,
eWQa4RmCBLJocWUV12RA,170,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,путь в горы,2026-03-10 05:44:00+00,2026-03-10 07:20:00+00,,completed,record,,,,
f2e22aa6-e63a-4aa3-ab3a-71f2b913e7fd,171,2026-03-18 17:52:56+00:00,2026-03-21 01:09:50+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,Vibecoding,2026-03-14 00:10:39.387+00,2026-03-21T01:09:34.215Z,,stopped,record,,,,
f46a226a-c39b-4a29-9545-6129a4a5feb3,172,2026-03-18 17:52:56+00:00,2026-03-21 01:09:51+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,Chapel Hill email clarification,2026-03-16 18:54:23.845+00,2026-03-21T01:09:34.215Z,client_chapel,stopped,record,,,,
f54691d0-4a52-486a-9e66-3961e24ae918,173,2026-03-18 17:52:56+00:00,2026-03-21 01:09:51+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,прогулка,2026-03-14 11:37:30.165698+00,2026-03-21T01:09:34.215Z,,stopped,record,,,,
f7StzbOtqfBXAMYhzW4o,174,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,laredi ts call,2026-03-12 19:57:26.553+00,2026-03-12 20:31:05.413+00,,stopped,record,,,,
FbGOSffKajW0GvG7zOOU,175,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,price reporter planning,2026-03-13 14:13:17.942+00,2026-03-13 14:23:34.835+00,,stopped,record,,,,
fCBcXaeSTobcsZgmzuvr,176,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,culinary depot,2026-03-13 19:10:25.792+00,2026-03-13 19:45:09.272+00,,stopped,record,,,,
FDj4kzottVG1hg1WEGli,177,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,RC quartermaster check,2026-02-27 18:48:00+00,2026-02-27 18:52:00+00,,completed,record,,,,
fee99b21-9594-47c3-9008-c545a8f7152f,178,2026-03-18 17:52:56+00:00,2026-03-21 01:09:52+00:00,ae3dd65a-557c-4465-b095-260fd1922e26,вечер дома,2026-03-15 18:17:03.305278+00,2026-03-21T01:09:34.215Z,,stopped,record,,,,
fiEIZ2LDRE7xZHiYXhM0,179,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,atozed clients,2026-03-07 07:45:00+00,2026-03-07 08:08:00+00,,completed,record,,,,
FllTExbB5qIjmtmO1iHp,180,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,TURNKEY CORPORATE HOUSING FCP,2026-02-25 07:52:00+00,2026-02-25 08:03:00+00,,completed,record,,,,
fPV50Eod1wjUojIPRWKQ,181,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,turnkey corporate housing fcp transition,2026-03-13 17:16:27.948+00,2026-03-13 17:30:42.166+00,,stopped,record,,,,
fxpw05cN21SPNssUZREv,182,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Atozed website,2026-03-04 15:21:00+00,2026-03-04 18:45:00+00,,completed,record,,,,
fYLmhMOldcLVhPZprCZN,183,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,time sheets,2026-03-13 21:18:30.749+00,2026-03-13 22:14:33.873+00,,completed,record,,,,
g86F4ARdcdEqTxTlalUA,184,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,поездка в южные культуры,2026-03-01 07:21:00+00,2026-03-01 13:10:00+00,,completed,record,,,,
gado8OJ1fpNsaBrAwvWK,185,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,утренние процедуры,2026-03-01 05:39:00+00,2026-03-01 07:20:00+00,,completed,record,,,,
gagHjqpfreygtWUjEfzv,186,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Price Reporter Time sheets,2026-02-27 21:42:00+00,2026-02-27 22:17:00+00,,completed,record,,,,
gBKIPGAarv33lHcaRYGn,187,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,дома,2026-03-12 11:59:25.718288+00,2026-03-12 11:59:46.399158+00,,completed,record,,,,
GDuwRN5GuOZJUvHQoYQL,188,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,завтрак,2026-03-07 06:52:00+00,2026-03-07 07:45:00+00,,completed,record,,,,
gFnXSHE3aVvkN8ExRWS5,189,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,OURARING meeting org,2026-03-12 18:43:36.79+00,2026-03-12 18:49:26.085+00,,stopped,record,,,,
gG3kx1pEA8XMFrcsOmOE,190,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,price reporter administrative Developers,2026-02-27 17:33:00+00,2026-02-27 17:38:00+00,,completed,record,,,,
gjga92su4zpsRvCtI8R4,191,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Завтрак,2026-03-11 05:57:21.887655+00,2026-03-11 06:04:41.028001+00,,completed,record,,,,
gOjQQuh9kfpAZZjd3aRK,192,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,3QC DEL2,2026-02-24 03:31:05.201+00,2026-02-24 03:31:13.282+00,,completed,record,,,,
GPB0poHsMljES2lotPXb,193,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Astra call,2026-03-06 07:30:00+00,2026-03-06 08:20:00+00,,completed,record,,,,
GQWtOaLNgxQgQ7m9ObHH,194,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Atozed clients,2026-03-05 14:05:26.893187+00,2026-03-05 14:12:43.566+00,,completed,record,,,,
GrraDFxTuNb4Rsn95VHm,195,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Astra design,2026-03-03 14:38:21.713878+00,2026-03-03 20:03:35.51+00,,completed,record,,,,
gsVKS4Lv5jKcjhPpwf2v,196,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,этника сайт SEO,2026-03-06 09:23:49.985658+00,2026-03-06 10:35:12.53+00,,completed,record,,,,
gzLyBcthL5Eu5XLAA1v2,197,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,сон,2026-03-12 22:28:54.721+00,2026-03-13 05:09:57.202+00,,stopped,record,,,,
h4uVCx7OFVkwxfa42M9D,198,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Astra planning,2026-02-25 20:06:54.576+00,2026-02-25 20:07:10.201+00,,completed,record,,,,
H51WI3JvytxGRDycFPhZ,199,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Price reporter planning,2026-02-26 02:06:00+00,2026-02-26 03:00:00+00,,completed,record,,,,
hbdG29eyFL4bpDnfAamH,200,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,saitech del,2026-03-12 20:31:05.413+00,2026-03-12 20:37:27.744+00,,stopped,record,,,,
HCXlpO6URbyw6pQ2D2Qg,201,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,morning and breakfast,2026-02-28 08:03:00+00,2026-02-28 11:28:00+00,,completed,record,,,,
HGx2uYy17EGkYN5QnJUi,202,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,поездка домой,2026-03-10 12:06:43.855477+00,2026-03-10 15:28:57.758+00,,completed,record,,,,
hioSYuHwjccD57JImFgt,203,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,price reporter planning,2026-02-27 14:02:00+00,2026-02-27 14:48:00+00,,completed,record,,,,
hJFPvGvmQwtSfCxzbZRT,204,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,поход в дендрарий,2026-03-02 07:09:00+00,2026-03-02 12:29:00+00,,completed,record,,,,
HjzcM2j7nmYKIBln87O2,205,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,утро,2026-03-12 07:48:45.317135+00,2026-03-12 08:22:21.665989+00,,completed,record,,,,
HkLOuwgdNVFcrrlHZxpV,206,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,New record,2026-02-24 10:33:20.509+00,2026-02-24 10:33:27+00,,completed,record,,,,
HoeP3O9HLYTRVQIFKyRL,207,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,ужин,2026-03-01 16:01:26.409616+00,2026-03-02 06:50:01.158+00,,completed,record,,,,
hq2UvKxJBjF0LdqrnXhe,208,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,концерт органный зал,2026-03-08 13:35:00+00,2026-03-08 15:53:00+00,,completed,record,,,,
HTjQ9lBWo76EwimbiqGi,209,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,подъем и завтрак,2026-03-03 05:23:00+00,2026-03-03 06:37:00+00,,completed,record,,,,
ig6vUWUBKZU5HHaxoaRD,210,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Atozed clients Delta Fiber,2026-02-27 11:01:00+00,2026-02-27 11:26:00+00,,completed,record,,,,
ihi1YBEAru70xgDj6BCM,211,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,ем в аэропорте,2026-02-28 14:28:00+00,2026-02-28 14:44:00+00,,completed,record,,,,
IWSxul6vu8CFdzv3QocL,212,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Ouraring sales reporting planning,2026-03-12 18:49:26.085+00,2026-03-12 18:56:58.696189+00,,completed,record,,,,
J0LVR6p9asxoqE333Hn6,213,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Atozed clients,2026-03-05 13:27:20.373434+00,2026-03-05 14:02:57.841+00,,completed,record,,,,
j51WlUZzrn5dvyCgQFZo,214,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,поездка домой в саб,2026-03-13 13:25:43.204246+00,2026-03-13 14:08:02.384756+00,,stopped,record,,,,
j53IvzD52syFvwNJ4SIw,215,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,resicum email and meeting org,2026-03-12 14:36:45.91104+00,2026-03-12 14:57:58.703023+00,,completed,record,,,,
J8QpwprL7jPHUsir6EVN,216,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,food,2026-02-27 17:38:00+00,2026-02-27 17:49:00+00,,completed,record,,,,
J9P6s9hJHA0mZrAgojtE,217,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,vebecoding,2026-03-12 09:15:53.514+00,2026-03-12 11:59:25.718288+00,,completed,record,,,,
JKJU1lgWk8C5HQnVyXSX,218,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,Ужин,2026-03-12 19:27:44.495+00,2026-03-12 19:57:33.378+00,,stopped,record,,,,
JNSo121xFApxBSPYhc47,219,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,в аэропорте проходим досмотры,2026-02-28 13:44:00+00,2026-02-28 14:28:00+00,,completed,record,,,,
JP9dTWHlawqIVKZLnRdy,220,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,SAITECH EPA,2026-02-25 05:21:12.729+00,2026-02-25 06:03:26.7+00,,completed,record,,,,
jpkP9fOH2hwidIBF3Aqq,221,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,price reporter planning,2026-03-12 14:12:32.417433+00,2026-03-12 14:36:45.91104+00,,completed,record,,,,
JRe7KZnGFkKpvZLTVry0,222,2026-03-18 17:52:56+00:00,,ae3dd65a-557c-4465-b095-260fd1922e26,SAITECH EPA,2026-02-25 05:12:28.054+00,2026-02-25 05:15:27.972+00,,completed,record,,,,
